"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143337",2214.63869630265,-0.0429506991050699,0.0790844561861627,-0.543099126887402,0.587061553762813,0.685268866633108
"ENSG00000143341",16.4122830665248,2.10659589396558,1.11378694089197,1.89138139138041,0.0585734508090756,0.103067397351729
"ENSG00000143344",1635.38214695412,0.307247769352018,0.0497957957680165,6.17015482157153,6.82231572423782e-10,3.77827904137306e-09
"ENSG00000143353",173.729949815754,0.0919249826783925,0.1578207734111,0.58246440371282,0.56025391161921,0.661972928772325
"ENSG00000143363",626.425431168905,-0.327428469542416,0.101004939487117,-3.24170749673265,0.00118815903623052,0.00306534006995514
"ENSG00000143365",33.861133722156,-0.594350458428584,0.338837369308085,-1.75408769003922,0.0794154826481219,0.133786011560249
"ENSG00000143367",497.903853877431,0.554651971213482,0.0864864652804247,6.41316498963245,1.42529120413038e-10,8.37060132884584e-10
"ENSG00000143368",2136.09961025722,-0.134691111039525,0.0564854481923524,-2.38452761463192,0.0171010644940364,0.0347384893683494
"ENSG00000143369",338.950066246491,0.718966380454354,0.113010751650545,6.36192901961718,1.99235515588558e-10,1.15619689093079e-09
"ENSG00000143373",1366.7285131723,-0.158692585235438,0.0767453748885706,-2.06778044235043,0.0386606735767549,0.071524685416121
"ENSG00000143374",1059.41099606811,-0.272240599969011,0.0762798841880249,-3.56896976007405,0.000358387784992353,0.00100497745924348
"ENSG00000143375",261.251346100057,-0.603585290023102,0.162673650748538,-3.71040600149885,0.00020692712025305,0.000602041073123028
"ENSG00000143376",1703.1646415924,-0.152424958551047,0.0685360759684101,-2.2240105870856,0.0261477319436977,0.0506710493938972
"ENSG00000143379",1042.3643445281,-0.0482102404439065,0.0760360568584542,-0.634044457797869,0.526051808738116,0.630706826222556
"ENSG00000143382",7.49069844584158,1.07667093806258,0.667673810294115,1.61257027228355,0.106837901359184,0.172660069668259
"ENSG00000143384",6844.73609240295,-0.0749942278727366,0.0293181622399829,-2.55794436427746,0.0105292936494733,0.0223605370931071
"ENSG00000143387",162.020252656977,0.254085398648257,0.172584018667046,1.47224175570072,0.140955605362288,0.218639131256864
"ENSG00000143390",3119.38621543863,0.507196501123995,0.0628958992977851,8.0640631072407,7.37996313356066e-16,6.37475444322083e-15
"ENSG00000143393",2610.21658787196,-0.136015528038381,0.0755472296514072,-1.80040391508714,0.0717968830867504,0.122785613312834
"ENSG00000143398",3944.70152156902,-0.180525542953355,0.0488203194616656,-3.69775423315504,0.000217515328992264,0.000631366038635393
"ENSG00000143401",7294.2440423647,-0.415731972399251,0.0420860212233612,-9.87814861834658,5.17807086258664e-23,6.55983886888726e-22
"ENSG00000143409",295.956463504018,-0.779265921275769,0.120866438778312,-6.44733086498118,1.13837096072549e-10,6.7370673334385e-10
"ENSG00000143412",8.08611878748527,1.69195669159324,0.67276008187323,2.51494810286925,0.0119049906715165,0.0250021857741303
"ENSG00000143416",382.390395395654,1.16255608902609,0.121930092564188,9.534611715431,1.50447504521231e-21,1.7697059849846e-20
